id	abbrev	charge	formula	mass	name	deltaG
cpd00956_c0	cpd00956_c0	-3	C12H13NO9P	0	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate_c0	-392.53
cpd00363_c0	cpd00363_c0	0	C2H6O	0	Ethanol_c0	-43.44
cpd01530_c0	cpd01530_c0	0	CH2Cl2	0	Dichloromethane_c0	-15.8
cpd00099_c0	cpd00099_c0	-1	Cl	0	Cl-_c0	10000000
cpd00738_c0	cpd00738_c0	-2	C3H6NO6P	0	phosphoserine_c0	-336.65
cpd15678_c0	cpd15678_c0	-1	C37H72O8P	0	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0	-358.6
cpd12562_c0	cpd12562_c0	-1	C22H34N3O4R2S	0	Protein C-terminal S-farnesyl-L-cysteine_c0	10000000
cpd12603_c0	cpd12603_c0	0	C23H37N3O4R2S	0	Protein C-terminal S-farnesyl-L-cysteine methyl ester_c0	10000000
cpd11206_c0	cpd11206_c0	-8	C41H38N4O16	0	Precorrin 1_c0	10000000
cpd03247_c0	cpd03247_c0	-1	C26H42NO5	0	Glycochenodeoxycholate_c0	-156.73
cpd06739_c0	cpd06739_c0	0	C10H18O	0	(R)-(+)-Citronellal_c0	-2.91
cpd15166_c0	cpd15166_c0	-1	C10H17O2	0	Citronellate_c0	-55.61
cpd00447_c0	cpd00447_c0	1	C5H12NO	0	Betaine aldehyde_c0	21.67
cpd15555_c0	cpd15555_c0	-2	C38H72NO10P	0	phosphatidylserine dihexadecanoyl_c0	-421.88
cpd15531_c0	cpd15531_c0	0	C37H74NO8P	0	phosphatidylethanolamine dihexadecanoyl_c0	-341.23
cpd01587_c0	cpd01587_c0	0	C5H7N3O	0	5-Methylcytosine_c0	-9.09
cpd00151_c0	cpd00151_c0	0	C5H6N2O2	0	Thymine_c0	-61.48
cpd00638_c0	cpd00638_c0	-2	C21H24N6O15P2	0	Deamido-NAD_c0	-572.03
cpd02569_c0	cpd02569_c0	-1	C5H7O4	0	2-Oxo-3-hydroxyisovalerate_c0	-150.72
cpd00957_c0	cpd00957_c0	-2	C9H14N5O8P	0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	-338.54
cpd00931_c0	cpd00931_c0	-2	C9H13N4O9P	0	5-Amino-6--5-phosphoribosylaminouracil_c0	-394.67
cpd11478_c0	cpd11478_c0	-1	C15H27N2O9PRS	0	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]_c0	10000000
cpd01172_c0	cpd01172_c0	-1	C19H21O6	0	Gibberellin_c0	10000000
cpd00014_c0	cpd00014_c0	-2	C9H12N2O12P2	0	UDP_c0	-605.77
cpd02518_c0	cpd02518_c0	-1	C25H31O11	0	Gibberellin 2-O-beta-D-glucoside_c0	10000000
cpd08625_c0	cpd08625_c0	0	C5H4N4O4	0	5-Hydroxyisourate_c0	-112.29
cpd01048_c0	cpd01048_c0	-2	HO4As	0	Arsenate_c0	10000000
cpd01048_e0	cpd01048_e0	-2	HO4As	0	Arsenate_e0	10000000
cpd03834_c0	cpd03834_c0	-7	C44H45N4O17	0	Precorrin 4_c0	10000000
cpd03839_c0	cpd03839_c0	-7	C45H47N4O17	0	Precorrin 5_c0	10000000
cpd00214_c0	cpd00214_c0	-1	C16H31O2	0	Palmitate_c0	-64.07
cpd05041_c0	cpd05041_c0	-1	C12H10NO4	0	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate_c0	-72.71
cpd11668_c0	cpd11668_c0	-1	C9H10N2O4RS	0	Penam_c0	10000000
cpd12884_c0	cpd12884_c0	-2	C9H11N2O5RS	0	Penicilloic acid_c0	10000000
cpd00142_c0	cpd00142_c0	-1	C4H5O3	0	Acetoacetate_c0	-113.53
cpd03221_c0	cpd03221_c0	0	C27H44O	0	Zymosterol_c0	46.19
cpd02755_c0	cpd02755_c0	0	C28H46O	0	Fecosterol_c0	45.34
cpd00644_c0	cpd00644_c0	-1	C9H16NO5	0	PAN_c0	-188.54
cpd11484_c0	cpd11484_c0	-1	C25H47N2O9PRS	0	HMA_c0	10000000
cpd15544_c0	cpd15544_c0	-2	C34H62O13P2	0	Phosphatidylglycerophosphate ditetradec-7-enoyl_c0	-587.16
cpd00267_c0	cpd00267_c0	1	C18H38NO2	0	Sphingoid_c0	-36.08
cpd00167_c0	cpd00167_c0	0	C19H36NO3R	0	Ceramide_c0	10000000
cpd01733_c0	cpd01733_c0	0	C10H10O3	0	Ferulaldehyde_c0	-43.88
cpd01059_c0	cpd01059_c0	-1	C10H9O4	0	Ferulate_c0	-96.58
cpd00875_c0	cpd00875_c0	-1	C8H13O8	0	KDO_c0	-292.98
cpd02546_c0	cpd02546_c0	-2	C17H24N3O15P	0	CMP-KDO_c0	-579.51
cpd00509_c0	cpd00509_c0	-2	C5H9O7P	0	deoxyribose-1-phosphate_c0	-354.28
cpd00510_c0	cpd00510_c0	-2	C5H9O7P	0	deoxyribose-5-phosphate_c0	-354.28
cpd00809_c0	cpd00809_c0	-2	C4H8NO6P	0	O-Phospho-L-homoserine_c0	-335.03
cpd00623_c0	cpd00623_c0	1	C18H40NO2	0	Sphinganine_c0	-58.44
cpd08908_c0	cpd08908_c0	0	C19H38NO3R	0	Dihydroceramide_c0	10000000
cpd00540_e0	cpd00540_e0	0	C5H11NO2	0	BET_e0	-31.03
cpd00540_c0	cpd00540_c0	0	C5H11NO2	0	BET_c0	-31.03
cpd02507_c0	cpd02507_c0	-3	C8H5O7	0	5-Carboxy-2-oxohept-3-enedioate_c0	-244.49
cpd01960_c0	cpd01960_c0	-2	C7H6O5	0	2-Oxohept-3-enedioate_c0	-164.85
cpd03393_c0	cpd03393_c0	0	C14H20N6O5Se	0	Se-Adenosylselenohomocysteine_c0	10000000
cpd03397_c0	cpd03397_c0	0	C4H9NO2Se	0	Selenohomocysteine_c0	10000000
cpd00355_c0	cpd00355_c0	-1	C11H14N2O8P	0	Nicotinamide ribonucleotide_c0	-337.74
cpd03607_c0	cpd03607_c0	-2	C4H8NO7P	0	4-(Phosphonooxy)-threonine_c0	-373.07
cpd03608_c0	cpd03608_c0	0	C4H9NO4	0	4-Hydroxy-L-threonine_c0	-160.57
cpd03715_c0	cpd03715_c0	-1	C7H7O4	0	2-Hydroxy-6-oxo-hept-2,4-dienoate_c0	-110.47
cpd03422_c0	cpd03422_c0	3	C48H75CoN11O8	0	Cobinamide_c0	10000000
cpd03918_c0	cpd03918_c0	4	C58H87CoN16O11	0	Adenosyl cobinamide_c0	10000000
cpd11529_c0	cpd11529_c0	-1	C22H39N2O9PRS	0	9-methyl-3-oxo-decanoyl-ACP_c0	10000000
cpd11530_c0	cpd11530_c0	-1	C22H41N2O9PRS	0	9-methyl-3-hydroxy-decanoyl-ACP_c0	10000000
cpd00269_c0	cpd00269_c0	-2	C6H6O5	0	2-Oxoadipate_c0	-187.28
cpd00413_c0	cpd00413_c0	-4	C26H38N7O19P3S	0	Glutaryl-CoA_c0	-860.42
cpd00205_e0	cpd00205_e0	1	K	0	K+_e0	10000000
cpd00205_c0	cpd00205_c0	1	K	0	K+_c0	10000000
cpd00065_e0	cpd00065_e0	0	C11H12N2O2	0	L-Tryptophan_e0	-25
cpd00235_c0	cpd00235_c0	-2	C6H11O9P	0	D-mannose-6-phosphate_c0	-430.78
cpd14980_c0	cpd14980_c0	-2	C13H8O6	0	2-Hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate_c0	-159.4
cpd01129_c0	cpd01129_c0	-2	C8H4O4	0	Phthalate_c0	-135.68
cpd03423_c0	cpd03423_c0	0	C14H18N2O4	0	alpha-Ribazole_c0	-77.34
cpd03920_c0	cpd03920_c0	1	C68H97CoN21O21P2	0	Adenosylcobinamide-GDP_c0	10000000
cpd00166_c0	cpd00166_c0	2	C72H102CoN18O17P	0	Calomide_c0	10000000
cpd08289_c0	cpd08289_c0	-2	C5H9O7P	0	1-deoxy-D-xylulose5-phosphate_c0	-357.27
cpd15378_c0	cpd15378_c0	0	C7H8O2	0	4-Hydroxy-benzylalcohol_c0	-47.76
cpd00283_c0	cpd00283_c0	-2	C10H18O7P2	0	Geranyldiphosphate_c0	-411.09
cpd15606_e0	cpd15606_e0	0	C11H14N2O4	0	Gly-Tyr_e0	10000000
cpd15697_c0	cpd15697_c0	0	C33H66NO8P	0	Diisotetradecanoylphosphatidylethanolamine_c0	-351.33
cpd11706_c0	cpd11706_c0	0	C6H11O6R	0	beta-D-Galactoside_c0	10000000
cpd12383_c0	cpd12383_c0	0	C8H13O7R	0	6-Acetyl-beta-D-galactoside_c0	10000000
cpd00116_c0	cpd00116_c0	0	CH4O	0	Methanol_c0	-41.9
cpd08732_c0	cpd08732_c0	-3	C31H45N7O18P3S	0	4-Isopropenyl-2-oxy-cyclohexanecarboxyl-CoA_c0	-774.14
cpd08733_c0	cpd08733_c0	-4	C31H46N7O19P3S	0	3-Isopropenylpimelyl-CoA_c0	-834.8
cpd11712_c0	cpd11712_c0	0	C7H8N4O2R2	0	Protein histidine_c0	10000000
cpd12508_c0	cpd12508_c0	-2	C7H7N4O5PR2	0	Protein N-pros-phosphohistidine_c0	10000000
cpd00200_c0	cpd00200_c0	-1	C6H9O3	0	4MOP_c0	-109.64
cpd03833_c0	cpd03833_c0	-6	C43H44N4O17	0	Precorrin 3B_c0	10000000
cpd00149_c0	cpd00149_c0	2	Co	0	Co2+_c0	10000000
cpd00149_e0	cpd00149_e0	2	Co	0	Co2+_e0	10000000
cpd05521_c0	cpd05521_c0	0	C40H56O4	0	Violaxanthin_c0	60.72
cpd05513_c0	cpd05513_c0	0	C40H56O4	0	Neoxanthin_c0	10000000
cpd11597_e0	cpd11597_e0	0	C5H11O2As	0	ARSENOBETAINE_e0	10000000
cpd11597_c0	cpd11597_c0	0	C5H11O2As	0	ARSENOBETAINE_c0	10000000
cpd00099_e0	cpd00099_e0	-1	Cl	0	Cl-_e0	10000000
cpd03413_c0	cpd03413_c0	-1	C5H9NO7P	0	L-Glutamyl 1-phosphate_c0	-379.03
cpd11430_c0	cpd11430_c0	-1	C14H27O2	0	fa1_c0	-67.31
cpd11435_c0	cpd11435_c0	-3	C35H59N7O17P3S	0	fa1coa_c0	-768.2
cpd00152_c0	cpd00152_c0	2	C5H16N4	0	Agmatine_c0	5.87
cpd02826_c0	cpd02826_c0	-1	C8H15N3O8P	0	5'-Phosphoribosylformylglycinamidine_c0	-381.6
cpd02197_c0	cpd02197_c0	-2	C20H21N7O7	0	5-Formyltetrahydrofolate_c0	-142.75
cpd02039_c0	cpd02039_c0	1	C3H10NO	0	1-Aminopropan-2-ol_c0	-44.7
cpd11583_e0	cpd11583_e0	0	C9H18N2O3	0	Ala-Leu_e0	-113.83
cpd15527_c0	cpd15527_c0	-1	C39H72O8P	0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	-307.02
cpd15683_c0	cpd15683_c0	-2	C46H83N3O15P2	0	CDP-1,2-diisoheptadecanoylglycerol_c0	-637.98
cpd15689_c0	cpd15689_c0	-2	C40H76NO10P	0	Diisoheptadecanoylphosphatidylserine_c0	-422.26
cpd15558_c0	cpd15558_c0	-2	C42H76NO10P	0	phosphatidylserine dioctadec-11-enoyl_c0	-370.68
cpd00528_c0	cpd00528_c0	0	N2	0	N2_c0	4.4694
cpd16471_c0	cpd16471_c0	-2	C16H18N2O5S	0	Benzylpenicilloic acid_c0	-143.65
cpd03292_c0	cpd03292_c0	-1	C16H17N2O4S	0	Penicillin G_c0	-86.91
cpd00308_c0	cpd00308_c0	-2	C3H2O4	0	Malonate_c0	-164.58
cpd00654_c0	cpd00654_c0	0	C9H13N3O4	0	Deoxycytidine_c0	-93.04
cpd00412_c0	cpd00412_c0	0	C9H12N2O5	0	Deoxyuridine_c0	-145.43
cpd00599_c0	cpd00599_c0	-1	C7H5O3	0	SALC_c0	-92.53
cpd15524_c0	cpd15524_c0	-1	C35H68O8P	0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	-358.22
cpd00209_e0	cpd00209_e0	-1	NO3	0	Nitrate_e0	-26.61
cpd00209_c0	cpd00209_c0	-1	NO3	0	Nitrate_c0	-26.61
cpd01012_c0	cpd01012_c0	2	Cd	0	Cd2+_c0	10000000
cpd01012_e0	cpd01012_e0	2	Cd	0	Cd2+_e0	10000000
cpd08210_c0	cpd08210_c0	-1	C10H10NO5	0	ADC_c0	-134.24
cpd00853_c0	cpd00853_c0	-3	C3H5O10P2	0	DPG_c0	-584.4
cpd00634_c0	cpd00634_c0	-1	C16H17O9	0	Chlorogenate_c0	-282.98
cpd00294_c0	cpd00294_c0	-2	C10H12N5O6P	0	dAMP_c0	-218.01
cpd00177_c0	cpd00177_c0	-2	C10H13N5O9P2	0	dADP_c0	-426.01
cpd11589_e0	cpd11589_e0	-1	C6H9N2O5	0	gly-asp-L_e0	-196.33
cpd04248_c0	cpd04248_c0	0	C2H3O2Cl3	0	Chloral hydrate_c0	-87.45
cpd04661_c0	cpd04661_c0	0	C2H3OCl3	0	Trichloroethanol_c0	-49.41
cpd12018_c0	cpd12018_c0	0	C21H29O2R	0	Retinyl ester_c0	10000000
cpd02797_c0	cpd02797_c0	-1	C23H40O6P	0	sn-3-O-(Geranylgeranyl)glycerol 1-phosphate_c0	-203.29
cpd02824_c0	cpd02824_c0	-1	C43H72O6P	0	2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate_c0	-77.9
cpd11483_c0	cpd11483_c0	-2	C19H36N2O9PRS	0	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_c0	10000000
cpd11625_c0	cpd11625_c0	-1	C2O3R	0	2-Oxo acid_c0	10000000
cpd00337_c0	cpd00337_c0	0	C4H6N2O2	0	Hydrouracil_c0	-70.08
cpd01720_c0	cpd01720_c0	-1	C4H7N2O3	0	3-Ureidopropanoate_c0	-124.32
cpd12237_c0	cpd12237_c0	0	C6H10N2O2R2S	0	Peptide-L-methionine_c0	10000000
cpd14507_c0	cpd14507_c0	0	C6H10N2O3R2S	0	Peptide-L-methionine (R)-S-oxide_c0	10000000
cpd00938_c0	cpd00938_c0	-2	C7H4O6	0	4-Carboxymuconolactone_c0	-213.04
cpd02255_c0	cpd02255_c0	-1	C6H5O4	0	3-oxoadipate-enol-lactone_c0	-129.14
cpd00218_c0	cpd00218_c0	-1	C6H4NO2	0	Niacin_c0	-36.89
cpd03725_e0	cpd03725_e0	0	C12H10FeO14	0	Fe(III)dicitrate_e0	10000000
cpd03725_c0	cpd03725_c0	0	C12H10FeO14	0	Fe(III)dicitrate_c0	10000000
cpd00434_c0	cpd00434_c0	1	C4H10NO	0	4-Aminobutanal_c0	-31.79
cpd11431_c0	cpd11431_c0	-1	C17H33O2	0	fa11_c0	-62.45
cpd11432_c0	cpd11432_c0	-3	C38H65N7O17P3S	0	fa11coa_c0	-763.34
cpd11584_c0	cpd11584_c0	0	C9H14N4O3	0	Ala-His_c0	-76.4
cpd15067_c0	cpd15067_c0	-2	C36H34O19	0	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)_c0	10000000
cpd00304_c0	cpd00304_c0	0	C20H28O	0	Retinal_c0	78.83
cpd02069_c0	cpd02069_c0	-3	C3H2O7P	0	3-Phosphonooxypyruvate_c0	-361.42
cpd00348_c0	cpd00348_c0	-2	C6H11O9P	0	D-Galactose 1-phosphate_c0	-430.78
cpd15696_c0	cpd15696_c0	0	C39H78NO8P	0	Dianteisoheptadecanoylphosphatidylethanolamine_c0	-341.61
cpd11830_c0	cpd11830_c0	1	C2H7NRS2	0	S-Aminomethyldihydrolipoylprotein_c0	10000000
cpd02650_c0	cpd02650_c0	0	C22H28N2O5	0	11-O-Demethyl-17-O-deacetylvindoline_c0	10000000
cpd00799_c0	cpd00799_c0	0	C23H30N2O5	0	Deacetylvindoline_c0	10000000
cpd00085_c0	cpd00085_c0	0	C3H7NO2	0	beta-Alanine_c0	-86.11
cpd09792_c0	cpd09792_c0	0	C11H10O	0	1-Naphthalenemethanol_c0	1.531
cpd02438_c0	cpd02438_c0	-1	C3H7O3S2	0	Methyl CoM_c0	-115.393
cpd01024_c0	cpd01024_c0	0	CH4	0	Methane_c0	-8.2051
cpd00680_c0	cpd00680_c0	0	C11H12N2O5Cl2	0	Chloramphenicol_c0	10000000
cpd02267_c0	cpd02267_c0	0	C13H14N2O6Cl2	0	Chloramphenicol 3-acetate_c0	10000000
cpd16395_c0	cpd16395_c0	0	C10H13NO3	0	2-Phenyl-1,3-propanediol monocarbamate_c0	-89.14
cpd16396_c0	cpd16396_c0	0	C10H11NO3	0	3-Carbamoyl-2-phenylpropionaldehyde_c0	-79.66
cpd01080_c0	cpd01080_c0	-1	C18H35O2	0	ocdca_c0	-60.83
cpd00327_c0	cpd00327_c0	-4	C39H66N7O17P3S	0	strcoa_c0	-759.91
cpd08305_e0	cpd08305_e0	1	C8H16NO	0	crotonobetaine_e0	44.07
cpd08305_c0	cpd08305_c0	1	C8H16NO	0	crotonobetaine_c0	44.07
cpd02490_c0	cpd02490_c0	0	C9H18N2O4	0	Lysopine_c0	-153.51
cpd03164_c0	cpd03164_c0	-3	C45H71N7O19P3S	0	Chenodeoxycholoyl-CoA_c0	-825.23
cpd03232_c0	cpd03232_c0	-3	C48H75N7O20P3S	0	3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA_c0	-852.2
cpd11588_e0	cpd11588_e0	0	C7H12N2O3	0	gly-pro-L_e0	-93.95
cpd00408_c0	cpd00408_c0	-1	C6H11O4	0	Pantoate_c0	-159.58
cpd00712_c0	cpd00712_c0	-1	C6H9O4	0	2-Dehydropantoate_c0	-149.1
cpd00048_e0	cpd00048_e0	-2	O4S	0	Sulfate_e0	-177.97
cpd00048_c0	cpd00048_c0	-2	O4S	0	Sulfate_c0	-177.97
cpd00331_c0	cpd00331_c0	-3	C6H3O6	0	cis-Aconitate_c0	-222.28
cpd02603_c0	cpd02603_c0	0	C9H19NO7PR	0	3-Lysolecithin_c0	10000000
cpd02601_c0	cpd02601_c0	0	C9H19NO7PR	0	2-Lysolecithin_c0	10000000
cpd03671_c0	cpd03671_c0	-1	C6H13NO8P	0	D-Glucosamine1-phosphate_c0	-395.53
cpd02611_c0	cpd02611_c0	-2	C8H14NO9P	0	N-Acetyl-D-glucosamine1-phosphate_c0	-425.13
cpd01997_c0	cpd01997_c0	0	C9H10N2	0	Dimethylbenzimidazole_c0	46.86
cpd02904_c0	cpd02904_c0	-2	C14H17N2O7P	0	alpha-Ribazole 5'-phosphate_c0	-289.84
cpd11436_c0	cpd11436_c0	-1	C15H29O2	0	fa3_c0	-65.69
cpd11437_c0	cpd11437_c0	-3	C36H61N7O17P3S	0	fa3coa_c0	-766.58
cpd08369_c0	cpd08369_c0	-7	C43H41CoN4O16	0	Cobalt-precorrin 3_c0	10000000
cpd15680_c0	cpd15680_c0	-1	C33H64O8P	0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	-365.08
cpd09350_c0	cpd09350_c0	-3	C8H11NO8P	0	N2-Acetyl-L-aminoadipyl-delta-phosphate_c0	-407.01
cpd09351_c0	cpd09351_c0	-1	C8H12NO4	0	N2-Acetyl-L-aminoadipate semialdehyde_c0	-139.41
cpd15717_c0	cpd15717_c0	-2	C40H78O13P2	0	Dianteisoheptadecanoylphosphatidylglycerophosphate_c0	-625.78
cpd01956_c0	cpd01956_c0	-1	C8H5O3	0	o-Formylbenzoic acid_c0	-82.98
cpd02636_c0	cpd02636_c0	0	C6H9NOS	0	4-Methyl-5--2-hydroxyethyl-thiazole_c0	-7.11
cpd00249_c0	cpd00249_c0	0	C9H12N2O6	0	Uridine_c0	-185.27
cpd15554_c0	cpd15554_c0	-2	C34H60NO10P	0	phosphatidylserine ditetradec-7-enoyl_c0	-383.64
cpd15530_c0	cpd15530_c0	0	C33H62NO8P	0	phosphatidylethanolamine ditetradec-7-enoyl_c0	-302.99
cpd00078_c0	cpd00078_c0	-5	C25H35N7O19P3S	0	Succinyl-CoA_c0	-862.04
cpd15543_c0	cpd15543_c0	-2	C34H66O13P2	0	Phosphatidylglycerophosphate ditetradecanoyl_c0	-631.88
cpd02113_c0	cpd02113_c0	-2	C16H24N2O15P2	0	dTDP-rhamnose_c0	-686.89
cpd11636_c0	cpd11636_c0	0	CH2NOR	0	Amide_c0	10000000
cpd06559_c0	cpd06559_c0	0	C15H24	0	alpha-Farnesene_c0	94.29
cpd01293_c0	cpd01293_c0	-1	C5H6NO3	0	5-Oxoproline_c0	-110.12
cpd00449_c0	cpd00449_c0	0	C8H17NOS2	0	Dihydrolipoamide_c0	-27.348
cpd00213_c0	cpd00213_c0	0	C8H15NOS2	0	Lipoamide_c0	-21.54
cpd14710_c0	cpd14710_c0	1	C10H15N2O3	0	2,6-Dihydroxypseudooxynicotine_c0	-51.55
cpd01955_c0	cpd01955_c0	0	C5H5NO2	0	2,6-Dihydroxypyridine_c0	-32
cpd14711_c0	cpd14711_c0	0	C5H11NO2	0	4-Methylaminobutyrate_c0	-75.94
cpd09811_c0	cpd09811_c0	0	C8H8O3	0	4-Hydroxymethylsalicylaldehyde_c0	-77.69
cpd09812_c0	cpd09812_c0	-1	C8H7O4	0	4-Hydroxymethylsalicylate_c0	-130.39
cpd00448_c0	cpd00448_c0	0	C3H6O3	0	D-Glyceraldehyde_c0	-106.7
cpd03989_c0	cpd03989_c0	-1	C9H11O4	0	2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate_c0	-109.04
cpd01711_c0	cpd01711_c0	-1	C4H7O2	0	Isobutyrate_c0	-85.32
cpd00042_c0	cpd00042_c0	-1	C10H16N3O6S	0	GSH_c0	-220.954
cpd00111_c0	cpd00111_c0	-2	C20H30N6O12S2	0	Oxidized glutathione_c0	-434.73
cpd02631_c0	cpd02631_c0	0	C6H8O5	0	DKDI_c0	-164.54
cpd16540_c0	cpd16540_c0	-1	C6H9O6	0	5-Deoxy glucuronic acid_c0	-221.14
cpd03835_c0	cpd03835_c0	-7	C45H53N4O14	0	Precorrin 8_c0	10000000
cpd03832_c0	cpd03832_c0	-4	C45H56N4O14	0	Hydrogenobyrinate_c0	10000000
cpd15604_e0	cpd15604_e0	0	C8H16N2O3	0	Gly-Leu_e0	10000000
cpd15716_c0	cpd15716_c0	-2	C40H78O13P2	0	Diisoheptadecanoylphosphatidylglycerophosphate_c0	-625.78
cpd00393_c0	cpd00393_c0	-2	C19H17N7O6	0	Folate_c0	-109.27
cpd15087_c0	cpd15087_c0	-1	C36H35O18	0	Pelargonidin 3-glucoside 5-caffeoylglucoside_c0	10000000
cpd00104_e0	cpd00104_e0	-1	C10H15N2O3S	0	BIOT_e0	-109.02
cpd00104_c0	cpd00104_c0	-1	C10H15N2O3S	0	BIOT_c0	-109.02
cpd02103_c0	cpd02103_c0	-1	C10H17N4O5	0	N2-Succinyl-L-arginine_c0	-179.58
cpd02160_c0	cpd02160_c0	-1	C9H15N2O5	0	N2-Succinyl-L-ornithine_c0	-191.47
cpd11466_c0	cpd11466_c0	-2	C25H48N2O8PRS	0	Myristoyl-ACP_c0	10000000
cpd11590_c0	cpd11590_c0	-1	C8H15N2O3S	0	met-L-ala-L_c0	-98.39
cpd04810_c0	cpd04810_c0	0	C4H3N2O2F	0	5-FU_c0	10000000
cpd16438_c0	cpd16438_c0	-1	C9H11N2O9PF	0	5-Fluorouridine monophosphate_c0	10000000
cpd11550_c0	cpd11550_c0	-1	C19H33N2O9PRS	0	6-methyl-3-oxo-heptanoyl-ACP_c0	10000000
cpd11551_c0	cpd11551_c0	-1	C19H35N2O9PRS	0	6-methyl-3-hydroxy-heptanoyl-ACP_c0	10000000
cpd03245_c0	cpd03245_c0	-1	C26H42NO5	0	Glycodeoxycholate_c0	-156.73
cpd16439_c0	cpd16439_c0	0	C9H12N3O4F	0	5'-Deoxy-5-fluorocytidine_c0	10000000
cpd16329_c0	cpd16329_c0	0	C9H11N2O5F	0	Doxifluridine_c0	10000000
cpd06713_c0	cpd06713_c0	-3	C28H39N7O18P3S	0	6-Ketoxycyclohex-1-ene-1-carboxyl-CoA_c0	-785.68
cpd04103_c0	cpd04103_c0	-4	C28H42N7O20P3S	0	3-Hydroxypimelyl-CoA_c0	-895.22
cpd01362_c0	cpd01362_c0	-2	C6H8O5	0	3-Ethylmalate_c0	-199.57
cpd00120_c0	cpd00120_c0	-4	C25H38N7O17P3S	0	Butyryl-CoA_c0	-782.59
cpd00007_e0	cpd00007_e0	0	O2	0	O2_e0	3.9197
cpd02229_c0	cpd02229_c0	-2	C55H90O7P2	0	Bactoprenyl diphosphate_c0	-158.28
cpd00520_c0	cpd00520_c0	-1	C5H7O5	0	2-Dehydro-3-deoxy-L-pentonate_c0	-183.72
cpd00340_c0	cpd00340_c0	-1	C5H5O4	0	2,5-Dioxopentanoate_c0	-136.2
cpd03424_e0	cpd03424_e0	6	C61H86CoN13O14PR	0	Vitamin B12_e0	10000000
cpd03424_c0	cpd03424_c0	6	C61H86CoN13O14PR	0	Vitamin B12_c0	10000000
cpd03495_c0	cpd03495_c0	-4	C95H152N8O28P2	0	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	-831.43
cpd03496_c0	cpd03496_c0	-3	C95H154N9O27P2	0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_c0	-788.99
cpd00155_c0	cpd00155_c0	0	C30H52O26	0	Glycogen_c0	-852.2
cpd15302_c0	cpd15302_c0	0	C24H42O21	0	glycogen(n-1)_c0	-693.72
cpd15534_c0	cpd15534_c0	0	C41H78NO8P	0	phosphatidylethanolamine dioctadec-11-enoyl_c0	-290.03
cpd09433_c0	cpd09433_c0	0	C40H56O4	0	9'-cis-Neoxanthin_c0	10000000
cpd09434_c0	cpd09434_c0	0	C40H56O4	0	9-cis-Violaxanthin_c0	60.72
cpd00246_c0	cpd00246_c0	0	C10H12N4O5	0	Inosine_c0	-101.08
cpd08238_c0	cpd08238_c0	0	C10H18O	0	(S)-(-)-Citronellal_c0	-2.91
cpd11592_e0	cpd11592_e0	-1	C7H11N2O5	0	gly-glu-L_e0	-194.71
cpd03326_c0	cpd03326_c0	-2	C7H6O5	0	2-Hydroxyhepta-2,4-dienedioate_c0	-158.35
cpd00475_c0	cpd00475_c0	-2	C5H9O8P	0	Ribose 1-phosphate_c0	-394.12
cpd15066_c0	cpd15066_c0	-1	C36H35O18	0	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)_c0	10000000
cpd01092_c0	cpd01092_c0	-1	C4H5N4O3	0	Allantoin_c0	-116.06
cpd11587_e0	cpd11587_e0	0	C8H15N3O4	0	Ala-Gln_e0	-152.46
cpd01504_c0	cpd01504_c0	1	C3H8NO	0	3-Aminopropanal_c0	-33.41
cpd04098_c0	cpd04098_c0	-1	AsH2O3	0	Arsenite_c0	10000000
cpd04098_e0	cpd04098_e0	-1	AsH2O3	0	Arsenite_e0	10000000
cpd11827_c0	cpd11827_c0	-1	C14H21O8PR3	0	Phospholipid olefinic fatty acid_c0	10000000
cpd12496_c0	cpd12496_c0	-1	C15H23O8PR3	0	Phospholipid methylene fatty acid_c0	10000000
cpd00667_c0	cpd00667_c0	0	C20H30O	0	11-cis-Retinol_c0	70.9
cpd02184_c0	cpd02184_c0	0	C36H60O2	0	11-cis-Retinyl palmitate_c0	56.13
cpd02135_c0	cpd02135_c0	-2	C6H4NO6P	0	4-Nitrophenyl phosphate_c0	10000000
cpd00646_c0	cpd00646_c0	0	C6H5NO3	0	PNP_c0	10000000
