Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
662;FLUX;rxn00908_c0;rxn00908_c0;cpd00033_c0 + cpd00003_c0 + cpd00087_c0 <= cpd00011_c0 + cpd00004_c0 + cpd00013_c0 + cpd00125_c0;0;-1000;-0.00993001;-0.0993001
663;FLUX;rxn05382_c0;rxn05382_c0;cpd00067_c0 + cpd00005_c0 + cpd11518_c0 => cpd00006_c0 + cpd11519_c0;1000;0;0.0432595;0.00432595
664;FLUX;rxn00306_c0;rxn00306_c0;cpd00010_c0 + cpd00036_c0 + cpd00038_c0 => cpd00009_c0 + cpd00078_c0 + cpd00031_c0;1000;0;0.0132304;0.00100396
665;FLUX;rxn00416_c0;rxn00416_c0;cpd00002_c0 + cpd00001_c0 + cpd00041_c0 + cpd00053_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + cpd00132_c0;1000;0;0.101989;0.0101989
666;FLUX;rxn05400_c0;rxn05400_c0;cpd11536_c0 + cpd11492_c0 => cpd00011_c0 + cpd11493_c0 + cpd11537_c0;1000;0;0.0432595;0.00432595
667;FLUX;rxn12220_c0;rxn12220_c0;2 cpd00067_c0 + 2 cpd00007_c0 + cpd02083_c0 => 2 cpd00011_c0 + 2 cpd00025_c0 + cpd00791_c0;1000;0;0.00157249;0.000157249
668;FLUX;rxn01346_c0;rxn01346_c0;cpd00052_c0 + cpd00238_c0 <= cpd00067_c0 + cpd00096_c0 + cpd00349_c0;0;-1000;-0.0258817;-0.258817
669;FLUX;rxn00327_c0;rxn00327_c0;2 cpd00067_c0 + cpd00001_c0 + cpd00465_c0 <= cpd00011_c0 + 2 cpd00013_c0 + cpd00040_c0;0;-1000;-0.0158284;-0.16138
670;FLUX;rxn00313_c0;rxn00313_c0;cpd00067_c0 + cpd00516_c0 => cpd00011_c0 + cpd00039_c0;1000;0;0.144955;0.0144955
671;FLUX;rxn00503_c0;rxn00503_c0;2 cpd00001_c0 + cpd00003_c0 + cpd02431_c0 <= cpd00067_c0 + cpd00004_c0 + cpd00023_c0;0;-1000;-0.00936216;-0.0936216
672;FLUX;rxn05359_c0;rxn05359_c0;cpd11492_c0 + cpd11495_c0 => cpd00011_c0 + cpd11493_c0 + cpd11496_c0;1000;0;0.0432595;0.00432595
673;FLUX;rxn02476_c0;rxn02476_c0;cpd00061_c0 + cpd02030_c0 => cpd00009_c0 + cpd00932_c0;1000;0;0.17316;0.017316
674;FLUX;rxn02286_c0;rxn02286_c0;cpd00002_c0 + cpd00035_c0 + cpd00773_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00890_c0;1000;0;0.0127012;0.00127012
675;FLUX;rxn06865_c0;rxn06865_c0;cpd11493_c0 + cpd03736_c0 <= cpd11468_c0 + cpd03586_c0;0;-1000;-0.00127012;-0.0127012
676;FLUX;rxn02285_c0;rxn02285_c0;cpd00006_c0 + cpd00773_c0 <= cpd00067_c0 + cpd00005_c0 + cpd02820_c0;0;-1000;-0.00127012;-0.0127012
677;FLUX;rxn03917_c0;rxn03917_c0;cpd00238_c0 => cpd04918_c0;1000;0;0.0508049;0.00508049
678;FLUX;rxn02944_c0;rxn02944_c0;cpd00024_c0 + cpd02160_c0 <= cpd00023_c0 + cpd03526_c0;0;-1000;-0.0125281;-0.125281
679;FLUX;rxn09436_c0;rxn09436_c0;2 cpd00067_c0 + 2 cpd00005_c0 + cpd11468_c0 + cpd11492_c0 <= cpd00001_c0 + cpd00011_c0 + cpd11466_c0 + cpd11493_c0 + 2 cpd00006_c0;0;-1000;-0.00127012;-0.0127012
680;FLUX;rxn05289_c0;rxn05289_c0;cpd00067_c0 + cpd00005_c0 + cpd11420_c0 => cpd00006_c0 + cpd11421_c0;1000;0;0.00800712;0.000800712
681;FLUX;rxn05407_c0;rxn05407_c0;cpd00067_c0 + cpd00005_c0 + cpd11543_c0 => cpd00006_c0 + cpd11544_c0;1000;0;0.0432595;0.00432595
682;FLUX;rxn03439_c0;rxn03439_c0;cpd02546_c0 + cpd03585_c0 => cpd00067_c0 + cpd00046_c0 + cpd03586_c0;1000;0;0.0127012;0.00127012
683;FLUX;rxn10030_c0;rxn10030_c0;22 cpd00067_c0 + cpd00022_c0 + 15 cpd00005_c0 + 8 cpd00070_c0 => 9 cpd00010_c0 + 7 cpd00001_c0 + 8 cpd00011_c0 + 15 cpd00006_c0 + cpd15269_c0;1000;0;0.106561;0.0106561
684;FLUX;rxn03918_c0;rxn03918_c0;cpd00002_c0 + cpd04918_c0 => cpd00067_c0 + cpd00008_c0 + cpd08316_c0;1000;0;0.0508049;0.00508049
685;FLUX;rxn00949_c0;rxn00949_c0;cpd00001_c0 + cpd00135_c0 <= cpd00067_c0 + cpd00013_c0 + cpd00094_c0 + cpd00239_c0;0;-1000;-0.00664744;-0.0664744
686;FLUX;rxn00548_c0;rxn00548_c0;cpd00009_c0 + cpd00072_c0 => cpd00001_c0 + cpd00236_c0 + cpd00196_c0;1000;0;0.431976;0.0431976
687;FLUX;rxn03901_c0;rxn03901_c0;cpd00001_c0 + cpd02229_c0 => 2 cpd00067_c0 + cpd00009_c0 + cpd00286_c0;1000;0;0.0127012;0.00127012
688;FLUX;rxn02056_c0;rxn02056_c0;2 cpd00067_c0 + cpd00557_c0 <= cpd03426_c0 + cpd10515_c0;0;-1000;-0.000157249;-0.00157249
689;FLUX;rxn00566_c0;rxn00566_c0;cpd00001_c0 + cpd00084_c0 <= cpd00067_c0 + cpd00020_c0 + cpd00013_c0 + cpd00239_c0;0;-1000;-0.00195573;-0.0195573
690;FLUX;rxn12239_c0;rxn12239_c0;cpd00003_c0 + cpd15378_c0 => cpd00067_c0 + cpd00004_c0 + cpd00484_c0;1000;0;0.00157249;0.000157249
691;FLUX;rxn05454_c0;rxn05454_c0;2 cpd00067_c0 + cpd00010_c0 + cpd11544_c0 => cpd11493_c0 + cpd11432_c0;1000;0;0.0432595;0.00432595
692;FLUX;rxn05386_c0;rxn05386_c0;cpd11522_c0 => cpd00001_c0 + cpd11523_c0;1000;0;0.0432595;0.00432595
693;FLUX;rxn11258_c0;rxn11258_c0;cpd00053_c0 + cpd00216_c0 => cpd00067_c0 + cpd00020_c0 + cpd00023_c0 + cpd00443_c0;1000;0;0.00471748;0.000471748
694;FLUX;rxn00542_c0;rxn00542_c0;cpd00159_c0 => cpd00047_c0 + cpd00071_c0;1000;0;0.000689965;6.89965e-05
695;FLUX;rxn00770_c0;rxn00770_c0;cpd00002_c0 + cpd00101_c0 => cpd00067_c0 + cpd00018_c0 + cpd00103_c0;1000;0;1000;0.0528515
696;FLUX;rxn10260_c0;rxn10260_c0;cpd00080_c0 + cpd15684_c0 => cpd00046_c0 + cpd15717_c0;1000;0;0.0162223;0.00162223
697;FLUX;rxn00791_c0;rxn00791_c0;cpd00067_c0 + cpd00012_c0 + cpd02642_c0 <= cpd00103_c0 + cpd00093_c0;0;-1000;-0.000755587;-0.00755587
698;FLUX;rxn10122_c0;rxn10122_c0;4.5 cpd00067_c0 + cpd00004_c0 + cpd15560_c0 => 3.5 cpd00067_e0[e] + cpd00003_c0 + cpd15561_c0;1000;0;0.396817;0.0363956
699;FLUX;rxn00599_c0;rxn00599_c0;cpd00033_c0 + cpd00067_c0 + cpd00078_c0 => cpd00010_c0 + cpd00011_c0 + cpd00338_c0;1000;0;0.0251599;0.00251599
700;FLUX;rxn02296_c0;rxn02296_c0;cpd00002_c0 + cpd00010_c0 + cpd01727_c0 => cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00782_c0;1000;0;0.334968;0.0334968
701;FLUX;rxn01643_c0;rxn01643_c0;cpd00009_c0 + cpd00006_c0 + cpd00346_c0 <= cpd00067_c0 + cpd00005_c0 + cpd01977_c0;0;-1000;-0.0157656;-0.157656
702;FLUX;rxn05147_c0;rxn05147_c0;cpd00002_c0 + cpd00001_c0 + cpd00027_e0[e] => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00027_c0;1000;0;5;0.5
703;FLUX;rxn02774_c0;rxn02774_c0;cpd00003_c0 + cpd01620_c0 => 2 cpd00067_c0 + cpd00004_c0 + cpd03426_c0;1000;0;0.00157249;0.000157249
704;FLUX;rxn08756_c0;rxn08756_c0;cpd00067_c0 + cpd00004_c0 + cpd08615_c0 => cpd00001_c0 + cpd00113_c0 + cpd00003_c0;1000;0;0.160035;0.0160035
705;FLUX;rxn00478_c0;rxn00478_c0;cpd00007_c0 + cpd00065_c0 <= cpd01749_c0;0;-1000;-0.00164149;-0.0164149
706;FLUX;rxn12512_c0;rxn12512_c0;cpd00002_c0 + cpd00084_c0 + cpd02201_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd02666_c0;1000;0;0.00314498;0.000314498
707;FLUX;rxn00048_c0;rxn00048_c0;cpd00067_c0 + 2 cpd02656_c0 => cpd02882_c0 + cpd00220_c0;1000;0;0.00314498;0.000314498
708;FLUX;rxn01465_c0;rxn01465_c0;cpd00001_c0 + cpd00282_c0 <= cpd00067_c0 + cpd00343_c0;0;-1000;-0.0364649;-0.367613
709;FLUX;rxn08766_c0;rxn08766_c0;cpd00022_c0 + cpd11492_c0 <= cpd00010_c0 + cpd00011_c0 + cpd11488_c0;0;-1000;-0.00633016;-0.0633016
710;FLUX;rxn05403_c0;rxn05403_c0;cpd00067_c0 + cpd00005_c0 + cpd11539_c0 => cpd00006_c0 + cpd11540_c0;1000;0;0.0432595;0.00432595
711;FLUX;rxn08764_c0;rxn08764_c0;cpd00067_c0 + cpd00005_c0 + cpd00498_c0 => cpd00006_c0 + cpd02535_c0;1000;0;0.122794;0.0122794
712;FLUX;rxn00056_c0;rxn00056_c0;4 cpd00067_c0 + cpd00007_c0 + 4 cpd10515_c0 <= 2 cpd00001_c0 + 4 cpd10516_c0;0;-1000;-0.000117937;-0.00117937
713;FLUX;rxn01791_c0;rxn01791_c0;cpd00002_c0 + cpd00085_c0 + cpd00408_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00644_c0;1000;0;0.00314498;0.000314498
714;FLUX;rxn12225_c0;rxn12225_c0;cpd00007_c0 + 2 cpd03444_c0 => 2 cpd03445_c0;1000;0;0.000786246;7.86246e-05
715;FLUX;rxn05396_c0;rxn05396_c0;cpd11492_c0 + cpd11532_c0 => cpd00011_c0 + cpd11493_c0 + cpd11533_c0;1000;0;0.0432595;0.00432595
716;FLUX;rxn05388_c0;rxn05388_c0;cpd11492_c0 + cpd11524_c0 => cpd00011_c0 + cpd11493_c0 + cpd11525_c0;1000;0;0.0432595;0.00432595
717;FLUX;rxn05363_c0;rxn05363_c0;cpd11492_c0 + cpd11499_c0 => cpd00011_c0 + cpd11493_c0 + cpd11500_c0;1000;0;0.0432595;0.00432595
718;FLUX;rxn01740_c0;rxn01740_c0;cpd00006_c0 + cpd00383_c0 <= cpd00067_c0 + cpd00005_c0 + cpd01716_c0;0;-1000;-0.017316;-0.17316
719;FLUX;rxn09135_c0;rxn09135_c0;cpd00001_c0 + cpd15533_c0 <= cpd00067_c0 + cpd01080_c0 + cpd15341_c0;0;-1000;-0.000540744;-0.00540744
720;FLUX;rxn03893_c0;rxn03893_c0;cpd02557_c0 + cpd00136_c0 => cpd00067_c0 + cpd00012_c0 + cpd03443_c0;1000;0;0.00157249;0.000157249
721;FLUX;rxn05376_c0;rxn05376_c0;cpd00067_c0 + cpd00005_c0 + cpd11512_c0 => cpd00006_c0 + cpd11513_c0;1000;0;0.0432595;0.00432595
722;FLUX;rxn00069_c0;rxn00069_c0;cpd00003_c0 + 2 cpd00023_c0 <= cpd00067_c0 + cpd00004_c0 + cpd00024_c0 + cpd00053_c0;0;-1000;-0.218359;-2.1854
723;FLUX;rxn01200_c0;rxn01200_c0;cpd00102_c0 + cpd00238_c0 => cpd00198_c0 + cpd00101_c0;1000;0;0.208012;0.0208012
724;FLUX;rxn02988_c0;rxn02988_c0;cpd00009_c0 + 2 cpd00001_c0 + cpd02333_c0 <= cpd00095_c0 + cpd03470_c0;0;-1000;-0.000314498;-0.00314498
725;FLUX;rxn01799_c0;rxn01799_c0;cpd00009_c0 + cpd00412_c0 => cpd00092_c0 + cpd00509_c0;1000;0;0.00826444;0.000826444
726;FLUX;rxn00213_c0;rxn00213_c0;cpd00089_c0 + cpd00062_c0 => cpd00012_c0 + cpd00026_c0;1000;0;0.0508049;0.00508049
727;FLUX;rxn10226_c0;rxn10226_c0;cpd00054_c0 + cpd15683_c0 => 2 cpd00067_c0 + cpd00046_c0 + cpd15689_c0;1000;0;0.00540744;0.000540744
728;FLUX;rxn10954_c0;rxn10954_c0;15 cpd00067_c0 + 16 cpd00005_c0 + cpd11488_c0 + 7 cpd11492_c0 <= 8 cpd00001_c0 + 7 cpd00011_c0 + 7 cpd11493_c0 + 16 cpd00006_c0 + cpd15268_c0;0;-1000;-0.00633016;-0.0633016
729;FLUX;rxn05439_c0;rxn05439_c0;cpd00067_c0 + cpd00004_c0 + cpd11523_c0 => cpd00003_c0 + cpd11524_c0;1000;0;0.0432595;0.00432595
730;FLUX;rxn05404_c0;rxn05404_c0;cpd11492_c0 + cpd11540_c0 => cpd00011_c0 + cpd11493_c0 + cpd11541_c0;1000;0;0.0432595;0.00432595
731;FLUX;rxn05145_c0;rxn05145_c0;cpd00002_c0 + cpd00001_c0 + cpd00009_e0[e] => cpd00067_c0 + 2 cpd00009_c0 + cpd00008_c0;1000;0;0.412353;0.0412353
732;FLUX;rxn02268_c0;rxn02268_c0;cpd00007_c0 + 2 cpd00760_c0 <= 2 cpd00001_c0 + 2 cpd02125_c0;0;-1000;-0.00216298;-0.0216298
733;FLUX;rxn05364_c0;rxn05364_c0;cpd00067_c0 + cpd00005_c0 + cpd11500_c0 => cpd00006_c0 + cpd11501_c0;1000;0;0.0432595;0.00432595
734;FLUX;rxn05370_c0;rxn05370_c0;cpd00067_c0 + cpd00005_c0 + cpd11506_c0 => cpd00006_c0 + cpd11507_c0;1000;0;0.0432595;0.00432595
735;FLUX;rxn09225_c0;rxn09225_c0;4 cpd00067_c0 + cpd02113_c0 + cpd15492_c0 => cpd00297_c0 + cpd15489_c0;1000;0;0.0127012;0.00127012
736;FLUX;rxn09345_c0;rxn09345_c0;8 cpd00113_c0 + cpd00350_c0 => 8 cpd00067_c0 + 8 cpd00012_c0 + cpd02229_c0;1000;0;0.0127012;0.00127012
737;FLUX;rxn01258_c0;rxn01258_c0;cpd00216_c0 => cpd00658_c0;1000;0;0.00314498;0.000314498
738;FLUX;rxn08014_c0;rxn08014_c0;cpd00002_c0 + cpd11493_c0 + cpd03847_c0 => cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd11466_c0;1000;0;0.0254025;0.00254025
739;FLUX;rxn03182_c0;rxn03182_c0;cpd02546_c0 + cpd02993_c0 => cpd00067_c0 + cpd00046_c0 + cpd03585_c0;1000;0;0.0127012;0.00127012
740;FLUX;rxn00050_c0;rxn00050_c0;2 cpd03299_c0 => 2 cpd00067_c0 + cpd00007_c0 + 2 cpd02311_c0;1000;0;0.0201264;0.00201264
741;FLUX;rxn05939_c0;rxn05939_c0;cpd00067_c0 + cpd00011_c0 + cpd00078_c0 + cpd11620_c0 => cpd00010_c0 + cpd00024_c0 + cpd11621_c0;1000;0;0.113288;0.0110161
742;FLUX;rxn05379_c0;rxn05379_c0;cpd11515_c0 + cpd11492_c0 => cpd00011_c0 + cpd11493_c0 + cpd11516_c0;1000;0;0.0432595;0.00432595
743;FLUX;rxn03397_c0;rxn03397_c0;cpd00017_c0 + cpd03447_c0 => cpd00067_c0 + cpd00019_c0 + cpd03448_c0;1000;0;0.00157249;0.000157249
744;FLUX;rxn09310_c0;rxn09310_c0;cpd00002_c0 + cpd08289_c0 + cpd00069_c0 + cpd00084_c0 => 2 cpd00067_c0 + cpd00001_c0 + cpd00011_c0 + cpd00012_c0 + cpd00018_c0 + cpd00035_c0 + cpd15378_c0 + cpd02654_c0;1000;0;0.00157249;0.000157249
745;FLUX;rxn08442_c0;rxn08442_c0;cpd00001_c0 + cpd15295_c0 => 2 cpd00067_c0 + cpd00010_c0 + cpd15298_c0;1000;0;0.0508049;0.00508049
746;FLUX;rxn00341_c0;rxn00341_c0;2 cpd00067_c0 + cpd00001_c0 + cpd00343_c0 <= cpd00011_c0 + cpd00041_c0 + cpd00013_c0;0;-1000;-0.0364649;-0.367613
747;FLUX;rxn11674_c0;rxn11674_c0;cpd00007_c0 + cpd00868_c0 <= cpd00011_c0 + cpd02043_c0;0;-1000;-0.000157249;-0.00157249
748;FLUX;rxn08130_c0;rxn08130_c0;cpd00017_c0 + cpd15353_c0 => cpd00067_c0 + cpd00019_c0 + cpd15499_c0;1000;0;0.00157249;0.000157249
749;FLUX;rxn05371_c0;rxn05371_c0;cpd11492_c0 + cpd11507_c0 => cpd00011_c0 + cpd11493_c0 + cpd11508_c0;1000;0;0.0432595;0.00432595
750;FLUX;rxn08709_c0;rxn08709_c0;cpd00002_c0 + cpd15488_c0 => cpd00067_c0 + cpd00008_c0 + cpd15550_c0;1000;0;0.0127012;0.00127012
751;FLUX;rxn00521_c0;rxn00521_c0;cpd00001_c0 + cpd00069_c0 <= cpd00020_c0 + cpd00013_c0 + cpd00127_c0;0;-1000;-0.00612837;-0.0612837
752;FLUX;rxn05372_c0;rxn05372_c0;cpd00067_c0 + cpd00005_c0 + cpd11508_c0 => cpd00006_c0 + cpd11509_c0;1000;0;0.0432595;0.00432595
753;FLUX;rxn08712_c0;rxn08712_c0;cpd03831_c0 + cpd15549_c0 => cpd00008_c0 + cpd15488_c0;1000;0;0.0127012;0.00127012
754;FLUX;rxn01000_c0;rxn01000_c0;cpd00067_c0 + cpd00219_c0 => cpd00001_c0 + cpd00011_c0 + cpd00143_c0;1000;0;0.0784703;0.00784703
755;FLUX;rxn03130_c0;rxn03130_c0;cpd00001_c0 + cpd02835_c0 => 2 cpd00067_c0 + cpd00091_c0 + cpd02930_c0;1000;0;0.0127012;0.00127012
756;FLUX;rxn05385_c0;rxn05385_c0;cpd00067_c0 + cpd00005_c0 + cpd11521_c0 => cpd00006_c0 + cpd11522_c0;1000;0;0.0432595;0.00432595
757;FLUX;rxn01934_c0;rxn01934_c0;cpd00067_c0 + cpd00007_c0 + cpd02043_c0 <= cpd00011_c0 + cpd00025_c0 + cpd00484_c0;0;-1000;-0.000157249;-0.00157249
758;FLUX;rxn05377_c0;rxn05377_c0;cpd11513_c0 => cpd00001_c0 + cpd11514_c0;1000;0;0.0432595;0.00432595
759;FLUX;rxn03108_c0;rxn03108_c0;cpd00002_c0 + cpd00067_c0 + cpd02775_c0 => cpd00008_c0 + cpd02894_c0;1000;0;0.00157249;0.000157249
760;FLUX;rxn05452_c0;rxn05452_c0;2 cpd00067_c0 + cpd00010_c0 + cpd11519_c0 => cpd11493_c0 + cpd11434_c0;1000;0;0.0432595;0.00432595
761;FLUX;rxn00138_c0;rxn00138_c0;cpd00002_c0 + cpd00013_c0 + cpd00638_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00003_c0;1000;0;0.00314498;0.000314498
762;FLUX;rxn02507_c0;rxn02507_c0;cpd00067_c0 + cpd00956_c0 => cpd00001_c0 + cpd00011_c0 + cpd02210_c0;1000;0;0.00755587;0.000755587
763;FLUX;rxn05393_c0;rxn05393_c0;cpd00067_c0 + cpd00005_c0 + cpd11529_c0 => cpd00006_c0 + cpd11530_c0;1000;0;0.0432595;0.00432595
764;FLUX;rxn08713_c0;rxn08713_c0;cpd03831_c0 + cpd15477_c0 => cpd00008_c0 + cpd15432_c0;1000;0;0.0127012;0.00127012
765;FLUX;rxn13149_c0;rxn13149_c0;2 cpd00067_c0 + 2 cpd00001_c0 + 3 cpd00070_c0 <= 2 cpd00010_c0 + 2 cpd00011_c0 + 2 cpd00007_c0 + cpd00782_c0;0;-1000;-0.0334968;-0.334968
766;FLUX;rxn03904_c0;rxn03904_c0;cpd00286_c0 + cpd02968_c0 => cpd00091_c0 + cpd03494_c0;1000;0;0.0127012;0.00127012
767;FLUX;rxn00412_c0;rxn00412_c0;cpd00002_c0 + cpd00001_c0 + cpd00053_c0 + cpd00062_c0 => 2 cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00023_c0 + cpd00052_c0;1000;0;498.061;0.00427107
768;FLUX;rxn00338_c0;rxn00338_c0;cpd00041_c0 + cpd00007_c0 => cpd00067_c0 + cpd00025_c0 + cpd03470_c0;1000;0;0.00314498;0.000314498
769;FLUX;rxn13659_c0;rxn13659_c0;cpd00003_c0 + cpd01882_c0 <= cpd00067_c0 + cpd00004_c0 + cpd01966_c0;0;-1000;-0.00432595;-0.0432595
770;FLUX;rxn03884_c0;rxn03884_c0;cpd02711_c0 => cpd00020_c0 + cpd00102_c0;1000;0;2.6418;0.240584
771;FLUX;rxn08528_c0;rxn08528_c0;cpd00106_c0 + cpd15353_c0 => cpd00036_c0 + cpd15352_c0;1000;0;0.00157249;0.000157249
772;FLUX;rxn05514_c0;rxn05514_c0;cpd00067_e0[e] + cpd00063_c0 <= cpd00067_c0 + cpd00063_e0[e];0;-1000;-0.000157249;-0.00157249
773;FLUX;rxn03910_c0;rxn03910_c0;cpd08288_c0 => cpd00046_c0 + cpd08301_c0;1000;0;0.177453;0.0177453
774;FLUX;rxn03393_c0;rxn03393_c0;cpd00067_c0 + cpd03443_c0 => cpd00011_c0 + cpd03444_c0;1000;0;0.00157249;0.000157249
775;FLUX;rxn10206_c0;rxn10206_c0;cpd00080_c0 + cpd11434_c0 => cpd00010_c0 + cpd15672_c0;1000;0;0.0216298;0.00216298
776;FLUX;rxn13795_c0;rxn13795_c0;cpd00001_c0 + cpd00003_c0 + cpd17049_c0 <= cpd00067_c0 + cpd00004_c0 + cpd00085_c0;0;-1000;-0.000157249;-0.00157249
777;FLUX;rxn05358_c0;rxn05358_c0;cpd11493_c0 + cpd00760_c0 => cpd00067_c0 + cpd00010_c0 + cpd11495_c0;1000;0;0.0432595;0.00432595
778;FLUX;rxn05596_c0;rxn05596_c0;cpd00067_e0[e] + cpd00205_c0 <= cpd00067_c0 + cpd00205_e0[e];0;-1000;-0.000157249;-0.00157249
779;FLUX;rxn02008_c0;rxn02008_c0;cpd00002_c0 + cpd00186_c0 + cpd00890_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00525_c0;1000;0;0.0127012;0.00127012
780;FLUX;rxn03181_c0;rxn03181_c0;cpd00002_c0 + cpd03002_c0 => cpd00067_c0 + cpd00008_c0 + cpd02993_c0;1000;0;0.0127012;0.00127012
781;FLUX;rxn03084_c0;rxn03084_c0;cpd00002_c0 + cpd00001_c0 + cpd00053_c0 + cpd02678_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00023_c0 + cpd02826_c0;1000;0;0.00157249;0.000157249
782;FLUX;rxn03919_c0;rxn03919_c0;cpd00001_c0 + cpd08316_c0 => cpd00009_c0 + cpd04920_c0;1000;0;0.0508049;0.00508049
783;FLUX;rxn05374_c0;rxn05374_c0;cpd00067_c0 + cpd00005_c0 + cpd11510_c0 => cpd00006_c0 + cpd11511_c0;1000;0;0.0432595;0.00432595
784;FLUX;rxn10220_c0;rxn10220_c0;cpd15677_c0 + cpd00052_c0 => cpd00067_c0 + cpd00012_c0 + cpd15683_c0;1000;0;0.0216298;0.00216298
785;FLUX;rxn05361_c0;rxn05361_c0;cpd11497_c0 => cpd00001_c0 + cpd11498_c0;1000;0;0.0432595;0.00432595
786;FLUX;rxn01437_c0;rxn01437_c0;cpd00001_c0 + cpd01749_c0 <= cpd00067_c0 + cpd00047_c0 + cpd00275_c0;0;-1000;-0.00164149;-0.0164149
787;FLUX;rxn08019_c0;rxn08019_c0;cpd00002_c0 + cpd11493_c0 + cpd01080_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd15268_c0;1000;0;0.0633016;0.00633016
788;FLUX;rxn08619_c0;rxn08619_c0;cpd00026_c0 + cpd15469_c0 => cpd00014_c0 + cpd15475_c0;1000;0;0.0127012;0.00127012
789;FLUX;rxn00029_c0;rxn00029_c0;2 cpd00338_c0 => cpd00067_c0 + 2 cpd00001_c0 + cpd00689_c0;1000;0;0.0125799;0.00125799
790;FLUX;rxn00224_c0;rxn00224_c0;cpd01476_c0 + cpd10515_c0 => 2 cpd00067_c0 + cpd00028_c0;1000;0;0.00157249;0.000157249
791;FLUX;rxn01454_c0;rxn01454_c0;cpd00067_c0 + cpd00010_c0 + cpd00292_c0 <= cpd00022_c0 + cpd00001_c0 + cpd00279_c0;0;-1000;-0.00432595;-0.0432595
792;FLUX;rxn05373_c0;rxn05373_c0;cpd11509_c0 => cpd00001_c0 + cpd11510_c0;1000;0;0.0432595;0.00432595
793;FLUX;rxn00392_c0;rxn00392_c0;cpd00002_c0 + cpd00220_c0 => cpd00067_c0 + cpd00008_c0 + cpd00050_c0;1000;0;0.00157249;0.000157249
794;FLUX;rxn08131_c0;rxn08131_c0;cpd00001_c0 + cpd00003_c0 + cpd02140_c0 => 4 cpd00067_c0 + cpd00004_c0 + 2 cpd00047_c0 + cpd02775_c0;1000;0;0.00157249;0.000157249
795;FLUX;rxn00060_c0;rxn00060_c0;cpd00001_c0 + 4 cpd00689_c0 => 4 cpd00013_c0 + cpd00755_c0;1000;0;0.00314498;0.000314498
796;FLUX;rxn02305_c0;rxn02305_c0;cpd02654_c0 + cpd02894_c0 => cpd00012_c0 + cpd00793_c0;1000;0;0.00157249;0.000157249
797;FLUX;rxn08710_c0;rxn08710_c0;3 cpd00067_c0 + cpd03587_c0 + cpd03831_c0 => cpd00008_c0 + cpd15485_c0;1000;0;0.0127012;0.00127012
798;FLUX;rxn10336_c0;rxn10336_c0;2 cpd15540_c0 => cpd00100_c0 + cpd15793_c0;1000;0;0.00540744;0.000540744
799;FLUX;rxn00728_c0;rxn00728_c0;cpd00001_c0 + cpd00275_c0 <= cpd00067_c0 + cpd00035_c0 + cpd00093_c0;0;-1000;-0.00164149;-0.0164149
800;FLUX;rxn05039_c0;rxn05039_c0;cpd00001_c0 + cpd02720_c0 => cpd00009_c0 + cpd02882_c0;1000;0;0.00314498;0.000314498
801;FLUX;rxn05369_c0;rxn05369_c0;cpd11505_c0 => cpd00001_c0 + cpd11506_c0;1000;0;0.0432595;0.00432595
802;FLUX;rxn02474_c0;rxn02474_c0;cpd00006_c0 + cpd02720_c0 <= cpd00067_c0 + cpd00005_c0 + cpd00931_c0;0;-1000;-0.000314498;-0.00314498
803;FLUX;rxn05389_c0;rxn05389_c0;cpd00067_c0 + cpd00005_c0 + cpd11525_c0 => cpd00006_c0 + cpd11526_c0;1000;0;0.0432595;0.00432595
804;FLUX;rxn01790_c0;rxn01790_c0;cpd00006_c0 + cpd00408_c0 <= cpd00067_c0 + cpd00005_c0 + cpd00712_c0;0;-1000;-0.000314498;-0.00314498
805;FLUX;rxn00777_c0;rxn00777_c0;cpd00101_c0 <= cpd00171_c0;0;-1000;-0.00692281;-0.0692281
806;FLUX;rxn02288_c0;rxn02288_c0;4 cpd00067_c0 + cpd00774_c0 => 4 cpd00011_c0 + cpd02083_c0;1000;0;0.00157249;0.000157249
807;FLUX;rxn08669_c0;rxn08669_c0;cpd00001_c0 + cpd02090_c0 <= cpd00067_c0 + cpd00100_c0 + cpd00080_c0;0;-1000;-0.00162223;-0.0162223
808;FLUX;rxn01477_c0;rxn01477_c0;cpd00284_c0 => cpd00001_c0 + cpd02711_c0;1000;0;2.6418;0.240584
809;FLUX;rxn02341_c0;rxn02341_c0;cpd00067_c0 + cpd02666_c0 => cpd00011_c0 + cpd00834_c0;1000;0;0.00314498;0.000314498
